t_s,mode,power_mw
1083.6,infer,180.0
1083.6005,idle_listen,45.0
1083.7,infer,180.0
1083.7005,idle_listen,45.0
1083.8,infer,180.0
1083.8005,idle_listen,45.0
1083.9,infer,180.0
1083.9005,idle_listen,45.0
1084.0,infer,180.0
1084.0005,idle_listen,45.0
1084.1,infer,180.0
1084.1005,idle_listen,45.0
1084.2,infer,180.0
1084.2005,idle_listen,45.0
1084.3,infer,180.0
1084.3005,idle_listen,45.0
1084.4,infer,180.0
1084.4005,idle_listen,45.0
1084.5,infer,180.0
1084.5005,idle_listen,45.0
1084.6,infer,180.0
1084.6005,idle_listen,45.0
1084.7,infer,180.0
1084.7005,idle_listen,45.0
1084.8,infer,180.0
1084.8005,idle_listen,45.0
1084.9,infer,180.0
1084.9005,idle_listen,45.0
1085.0,infer,180.0
1085.0005,idle_listen,45.0
1085.1,infer,180.0
1085.1005,idle_listen,45.0
1085.2,infer,180.0
1085.2005,idle_listen,45.0
1085.3,infer,180.0
1085.3005,idle_listen,45.0
1085.4,infer,180.0
1085.4005,idle_listen,45.0
1085.5,infer,180.0
1085.5005,idle_listen,45.0
1085.6,infer,180.0
1085.6005,idle_listen,45.0
1085.7,infer,180.0
1085.7005,idle_listen,45.0
1085.8,infer,180.0
1085.8005,idle_listen,45.0
1085.9,infer,180.0
1085.9005,idle_listen,45.0
1086.0,infer,180.0
1086.0005,idle_listen,45.0
1086.1,infer,180.0
1086.1005,idle_listen,45.0
1086.2,infer,180.0
1086.2005,idle_listen,45.0
1086.3,infer,180.0
1086.3005,idle_listen,45.0
1086.4,infer,180.0
1086.4005,idle_listen,45.0
1086.5,infer,180.0
1086.5005,idle_listen,45.0
1086.6,infer,180.0
1086.6005,idle_listen,45.0
1086.7,infer,180.0
1086.7005,idle_listen,45.0
1086.8,infer,180.0
1086.8005,idle_listen,45.0
1086.9,infer,180.0
1086.9005,idle_listen,45.0
1087.0,infer,180.0
1087.0005,idle_listen,45.0
1087.1,infer,180.0
1087.1005,idle_listen,45.0
1087.2,infer,180.0
1087.2005,idle_listen,45.0
1087.3,infer,180.0
1087.3005,idle_listen,45.0
1087.4,infer,180.0
1087.4005,idle_listen,45.0
1087.5,infer,180.0
1087.5005,idle_listen,45.0
1087.6,infer,180.0
1087.6005,idle_listen,45.0
1087.7,infer,180.0
1087.7005,idle_listen,45.0
1087.8,infer,180.0
1087.8005,idle_listen,45.0
1087.9,infer,180.0
1087.9005,idle_listen,45.0
1088.0,infer,180.0
1088.0005,idle_listen,45.0
1088.1,infer,180.0
1088.1005,idle_listen,45.0
1088.2,infer,180.0
1088.2005,idle_listen,45.0
1088.3,infer,180.0
1088.3005,idle_listen,45.0
1088.4,infer,180.0
1088.4005,idle_listen,45.0
1088.5,infer,180.0
1088.5005,idle_listen,45.0
1088.6,infer,180.0
1088.6005,idle_listen,45.0
1088.7,infer,180.0
1088.7005,idle_listen,45.0
1088.8,infer,180.0
1088.8005,idle_listen,45.0
1088.9,infer,180.0
1088.9005,idle_listen,45.0
1089.0,infer,180.0
1089.0005,idle_listen,45.0
1089.1,infer,180.0
1089.1005,idle_listen,45.0
1089.2,infer,180.0
1089.2005,idle_listen,45.0
1089.3,infer,180.0
1089.3005,idle_listen,45.0
1089.4,infer,180.0
1089.4005,idle_listen,45.0
1089.5,infer,180.0
1089.5005,idle_listen,45.0
1089.6,infer,180.0
1089.6005,idle_listen,45.0
1089.7,infer,180.0
1089.7005,idle_listen,45.0
1089.8,infer,180.0
1089.8005,idle_listen,45.0
1089.9,infer,180.0
1089.9005,idle_listen,45.0
1090.0,infer,180.0
1090.0005,idle_listen,45.0
1090.1,infer,180.0
1090.1005,idle_listen,45.0
1090.2,infer,180.0
1090.2005,idle_listen,45.0
1090.3,infer,180.0
1090.3005,idle_listen,45.0
1090.4,infer,180.0
1090.4005,idle_listen,45.0
1090.5,infer,180.0
1090.5005,idle_listen,45.0
1090.6,infer,180.0
1090.6005,idle_listen,45.0
1090.7,infer,180.0
1090.7005,idle_listen,45.0
1090.8,infer,180.0
1090.8005,idle_listen,45.0
1090.9,infer,180.0
1090.9005,idle_listen,45.0
1091.0,infer,180.0
1091.0005,idle_listen,45.0
1091.1,infer,180.0
1091.1005,idle_listen,45.0
1091.2,infer,180.0
1091.2005,idle_listen,45.0
1091.3,infer,180.0
1091.3005,idle_listen,45.0
1091.4,infer,180.0
1091.4005,idle_listen,45.0
1091.5,infer,180.0
1091.5005,idle_listen,45.0
1091.6,infer,180.0
1091.6005,idle_listen,45.0
1091.7,infer,180.0
1091.7005,idle_listen,45.0
1091.8,infer,180.0
1091.8005,idle_listen,45.0
1091.9,infer,180.0
1091.9005,idle_listen,45.0
1092.0,infer,180.0
1092.0005,idle_listen,45.0
1092.1,infer,180.0
1092.1005,idle_listen,45.0
1092.2,infer,180.0
1092.2005,idle_listen,45.0
1092.3,infer,180.0
1092.3005,idle_listen,45.0
1092.4,infer,180.0
1092.4005,idle_listen,45.0
1092.5,infer,180.0
1092.5005,idle_listen,45.0
1092.6,infer,180.0
1092.6005,idle_listen,45.0
1092.7,infer,180.0
1092.7005,idle_listen,45.0
1092.8,infer,180.0
1092.8005,idle_listen,45.0
1092.9,infer,180.0
1092.9005,idle_listen,45.0
1093.0,infer,180.0
1093.0005,idle_listen,45.0
1093.1,infer,180.0
1093.1005,idle_listen,45.0
1093.2,infer,180.0
1093.2005,idle_listen,45.0
1093.3,infer,180.0
1093.3005,idle_listen,45.0
1093.4,infer,180.0
1093.4005,idle_listen,45.0
1093.5,infer,180.0
1093.5005,idle_listen,45.0
1093.6,infer,180.0
1093.6005,idle_listen,45.0
1093.7,infer,180.0
1093.7005,idle_listen,45.0
1093.8,infer,180.0
1093.8005,idle_listen,45.0
1093.9,infer,180.0
1093.9005,idle_listen,45.0
1094.0,infer,180.0
1094.0005,idle_listen,45.0
1094.1,infer,180.0
1094.1005,idle_listen,45.0
1094.2,infer,180.0
1094.2005,idle_listen,45.0
1094.3,infer,180.0
1094.3005,idle_listen,45.0
1094.4,infer,180.0
1094.4005,idle_listen,45.0
1094.5,infer,180.0
1094.5005,idle_listen,45.0
1094.6,infer,180.0
1094.6005,idle_listen,45.0
1094.7,infer,180.0
1094.7005,idle_listen,45.0
1094.8,infer,180.0
1094.8005,idle_listen,45.0
1094.9,infer,180.0
1094.9005,idle_listen,45.0
1095.0,infer,180.0
1095.0005,idle_listen,45.0
1095.1,infer,180.0
1095.1005,idle_listen,45.0
1095.2,infer,180.0
1095.2005,idle_listen,45.0
1095.3,infer,180.0
1095.3005,idle_listen,45.0
1095.4,infer,180.0
1095.4005,idle_listen,45.0
1095.5,infer,180.0
1095.5005,idle_listen,45.0
1095.6,infer,180.0
1095.6005,idle_listen,45.0
1095.7,infer,180.0
1095.7005,idle_listen,45.0
1095.8,infer,180.0
1095.8005,idle_listen,45.0
1095.9,infer,180.0
1095.9005,idle_listen,45.0
1096.0,infer,180.0
1096.0005,idle_listen,45.0
1096.1,infer,180.0
1096.1005,idle_listen,45.0
1096.2,infer,180.0
1096.2005,idle_listen,45.0
1096.3,infer,180.0
1096.3005,idle_listen,45.0
1096.4,infer,180.0
1096.4005,idle_listen,45.0
1096.5,infer,180.0
1096.5005,idle_listen,45.0
1096.6,infer,180.0
1096.6005,idle_listen,45.0
1096.7,infer,180.0
1096.7005,idle_listen,45.0
1096.8,infer,180.0
1096.8005,idle_listen,45.0
1096.9,infer,180.0
1096.9005,idle_listen,45.0
1097.0,infer,180.0
1097.0005,idle_listen,45.0
1097.1,infer,180.0
1097.1005,idle_listen,45.0
1097.2,infer,180.0
1097.2005,idle_listen,45.0
1097.3,infer,180.0
1097.3005,idle_listen,45.0
1097.4,infer,180.0
1097.4005,idle_listen,45.0
1097.5,infer,180.0
1097.5005,idle_listen,45.0
1097.6,infer,180.0
1097.6005,idle_listen,45.0
1097.7,infer,180.0
1097.7005,idle_listen,45.0
1097.8,infer,180.0
1097.8005,idle_listen,45.0
1097.9,infer,180.0
1097.9005,idle_listen,45.0
1098.0,infer,180.0
1098.0005,idle_listen,45.0
1098.1,infer,180.0
1098.1005,idle_listen,45.0
1098.2,infer,180.0
1098.2005,idle_listen,45.0
1098.3,infer,180.0
1098.3005,idle_listen,45.0
1098.4,infer,180.0
1098.4005,idle_listen,45.0
1098.5,infer,180.0
1098.5005,idle_listen,45.0
1098.6,infer,180.0
1098.6005,idle_listen,45.0
1098.7,infer,180.0
1098.7005,idle_listen,45.0
1098.8,infer,180.0
1098.8005,idle_listen,45.0
1098.9,infer,180.0
1098.9005,idle_listen,45.0
1099.0,infer,180.0
1099.0005,idle_listen,45.0
1099.1,infer,180.0
1099.1005,idle_listen,45.0
1099.2,infer,180.0
1099.2005,idle_listen,45.0
1099.3,infer,180.0
1099.3005,idle_listen,45.0
1099.4,infer,180.0
1099.4005,idle_listen,45.0
1099.5,infer,180.0
1099.5005,idle_listen,45.0
1099.6,infer,180.0
1099.6005,idle_listen,45.0
1099.7,infer,180.0
1099.7005,idle_listen,45.0
1099.8,infer,180.0
1099.8005,idle_listen,45.0
1099.9,infer,180.0
1099.9005,idle_listen,45.0
1100.0,infer,180.0
1100.0005,idle_listen,45.0
1100.1,infer,180.0
1100.1005,idle_listen,45.0
1100.2,infer,180.0
1100.2005,idle_listen,45.0
1100.3,infer,180.0
1100.3005,idle_listen,45.0
1100.4,infer,180.0
1100.4005,idle_listen,45.0
1100.5,infer,180.0
1100.5005,idle_listen,45.0
1100.6,infer,180.0
1100.6005,idle_listen,45.0
1100.7,infer,180.0
1100.7005,idle_listen,45.0
1100.8,infer,180.0
1100.8005,idle_listen,45.0
1100.9,infer,180.0
1100.9005,idle_listen,45.0
1101.0,infer,180.0
1101.0005,idle_listen,45.0
1101.1,infer,180.0
1101.1005,idle_listen,45.0
1101.2,infer,180.0
1101.2005,idle_listen,45.0
1101.3,infer,180.0
1101.3005,idle_listen,45.0
1101.4,infer,180.0
1101.4005,idle_listen,45.0
1101.5,infer,180.0
1101.5005,idle_listen,45.0
1101.6,infer,180.0
1101.6005,idle_listen,45.0
1101.7,infer,180.0
1101.7005,idle_listen,45.0
1101.8,infer,180.0
1101.8005,idle_listen,45.0
1101.9,infer,180.0
1101.9005,idle_listen,45.0
1102.0,infer,180.0
1102.0005,idle_listen,45.0
1102.1,infer,180.0
1102.1005,idle_listen,45.0
1102.2,infer,180.0
1102.2005,idle_listen,45.0
1102.3,infer,180.0
1102.3005,idle_listen,45.0
1102.4,infer,180.0
1102.4005,idle_listen,45.0
1102.5,infer,180.0
1102.5005,idle_listen,45.0
1102.6,infer,180.0
1102.6005,idle_listen,45.0
1102.7,infer,180.0
1102.7005,idle_listen,45.0
1102.8,infer,180.0
1102.8005,idle_listen,45.0
1102.9,infer,180.0
1102.9005,idle_listen,45.0
1103.0,infer,180.0
1103.0005,idle_listen,45.0
1103.1,infer,180.0
1103.1005,idle_listen,45.0
1103.2,infer,180.0
1103.2005,idle_listen,45.0
1103.3,infer,180.0
1103.3005,idle_listen,45.0
1103.4,infer,180.0
1103.4005,idle_listen,45.0
1103.5,infer,180.0
1103.5005,idle_listen,45.0
1103.6,infer,180.0
1103.6005,idle_listen,45.0
1103.7,infer,180.0
1103.7005,idle_listen,45.0
1103.8,infer,180.0
1103.8005,idle_listen,45.0
1103.9,infer,180.0
1103.9005,idle_listen,45.0
1104.0,infer,180.0
1104.0005,idle_listen,45.0
1104.1,infer,180.0
1104.1005,idle_listen,45.0
1104.2,infer,180.0
1104.2005,idle_listen,45.0
1104.3,infer,180.0
1104.3005,idle_listen,45.0
1104.4,infer,180.0
1104.4005,idle_listen,45.0
1104.5,infer,180.0
1104.5005,idle_listen,45.0
1104.6,infer,180.0
1104.6005,idle_listen,45.0
1104.7,infer,180.0
1104.7005,idle_listen,45.0
1104.8,infer,180.0
1104.8005,idle_listen,45.0
1104.9,infer,180.0
1104.9005,idle_listen,45.0
1105.0,infer,180.0
1105.0005,idle_listen,45.0
1105.1,infer,180.0
1105.1005,idle_listen,45.0
1105.2,infer,180.0
1105.2005,idle_listen,45.0
1105.3,infer,180.0
1105.3005,idle_listen,45.0
1105.4,infer,180.0
1105.4005,idle_listen,45.0
1105.5,infer,180.0
1105.5005,idle_listen,45.0
1105.6,infer,180.0
1105.6005,idle_listen,45.0
1105.7,infer,180.0
1105.7005,idle_listen,45.0
1105.8,infer,180.0
1105.8005,idle_listen,45.0
1105.9,infer,180.0
1105.9005,idle_listen,45.0
1106.0,infer,180.0
1106.0005,idle_listen,45.0
1106.1,infer,180.0
1106.1005,idle_listen,45.0
1106.2,infer,180.0
1106.2005,idle_listen,45.0
1106.3,infer,180.0
1106.3005,idle_listen,45.0
1106.4,infer,180.0
1106.4005,idle_listen,45.0
1106.5,infer,180.0
1106.5005,idle_listen,45.0
1106.6,infer,180.0
1106.6005,idle_listen,45.0
1106.7,infer,180.0
1106.7005,idle_listen,45.0
1106.8,infer,180.0
1106.8005,idle_listen,45.0
1106.9,infer,180.0
1106.9005,idle_listen,45.0
1107.0,infer,180.0
1107.0005,idle_listen,45.0
1107.1,infer,180.0
1107.1005,idle_listen,45.0
1107.2,infer,180.0
1107.2005,idle_listen,45.0
1107.3,infer,180.0
1107.3005,idle_listen,45.0
1107.4,infer,180.0
1107.4005,idle_listen,45.0
1107.5,infer,180.0
1107.5005,idle_listen,45.0
1107.6,infer,180.0
1107.6005,idle_listen,45.0
1107.7,infer,180.0
1107.7005,idle_listen,45.0
1107.8,infer,180.0
1107.8005,idle_listen,45.0
1107.9,infer,180.0
1107.9005,idle_listen,45.0
1108.0,infer,180.0
1108.0005,idle_listen,45.0
1108.1,infer,180.0
1108.1005,idle_listen,45.0
1108.2,infer,180.0
1108.2005,idle_listen,45.0
1108.3,infer,180.0
1108.3005,idle_listen,45.0
1108.4,infer,180.0
1108.4005,idle_listen,45.0
1108.5,infer,180.0
1108.5005,idle_listen,45.0
1108.6,infer,180.0
1108.6005,idle_listen,45.0
1108.7,infer,180.0
1108.7005,idle_listen,45.0
1108.8,infer,180.0
1108.8005,idle_listen,45.0
1108.9,infer,180.0
1108.9005,idle_listen,45.0
1109.0,infer,180.0
1109.0005,idle_listen,45.0
1109.1,infer,180.0
1109.1005,idle_listen,45.0
1109.2,infer,180.0
1109.2005,idle_listen,45.0
1109.3,infer,180.0
1109.3005,idle_listen,45.0
1109.4,infer,180.0
1109.4005,idle_listen,45.0
1109.5,infer,180.0
1109.5005,idle_listen,45.0
1109.6,infer,180.0
1109.6005,idle_listen,45.0
1109.7,infer,180.0
1109.7005,idle_listen,45.0
1109.8,infer,180.0
1109.8005,idle_listen,45.0
1109.9,infer,180.0
1109.9005,idle_listen,45.0
1110.0,infer,180.0
1110.0005,idle_listen,45.0
1110.1,infer,180.0
1110.1005,idle_listen,45.0
1110.2,infer,180.0
1110.2005,idle_listen,45.0
1110.3,infer,180.0
1110.3005,idle_listen,45.0
1110.4,infer,180.0
1110.4005,idle_listen,45.0
1110.5,infer,180.0
1110.5005,idle_listen,45.0
1110.6,infer,180.0
1110.6005,idle_listen,45.0
1110.7,infer,180.0
1110.7005,idle_listen,45.0
1110.8,infer,180.0
1110.8005,idle_listen,45.0
1110.9,infer,180.0
1110.9005,idle_listen,45.0
1111.0,infer,180.0
1111.0005,idle_listen,45.0
1111.1,infer,180.0
1111.1005,idle_listen,45.0
1111.2,infer,180.0
1111.2005,idle_listen,45.0
1111.3,infer,180.0
1111.3005,idle_listen,45.0
1111.4,infer,180.0
1111.4005,idle_listen,45.0
1111.5,infer,180.0
1111.5005,idle_listen,45.0
1111.6,infer,180.0
1111.6005,idle_listen,45.0
1111.7,infer,180.0
1111.7005,idle_listen,45.0
1111.8,infer,180.0
1111.8005,idle_listen,45.0
1111.9,infer,180.0
1111.9005,idle_listen,45.0
1112.0,infer,180.0
1112.0005,idle_listen,45.0
1112.1,infer,180.0
1112.1005,idle_listen,45.0
1112.2,infer,180.0
1112.2005,idle_listen,45.0
1112.3,infer,180.0
1112.3005,idle_listen,45.0
1112.4,infer,180.0
1112.4005,idle_listen,45.0
1112.5,infer,180.0
1112.5005,idle_listen,45.0
1112.6,infer,180.0
1112.6005,idle_listen,45.0
1112.7,infer,180.0
1112.7005,idle_listen,45.0
1112.8,infer,180.0
1112.8005,idle_listen,45.0
1112.9,infer,180.0
1112.9005,idle_listen,45.0
1113.0,infer,180.0
1113.0005,idle_listen,45.0
1113.1,infer,180.0
1113.1005,idle_listen,45.0
1113.2,infer,180.0
1113.2005,idle_listen,45.0
1113.3,infer,180.0
1113.3005,idle_listen,45.0
1113.4,infer,180.0
1113.4005,idle_listen,45.0
1113.5,infer,180.0
1113.5005,idle_listen,45.0
1113.6,infer,180.0
1113.6005,idle_listen,45.0
1113.7,infer,180.0
1113.7005,idle_listen,45.0
1113.8,infer,180.0
1113.8005,idle_listen,45.0
1113.9,infer,180.0
1113.9005,idle_listen,45.0
1114.0,infer,180.0
1114.0005,idle_listen,45.0
1114.1,infer,180.0
1114.1005,idle_listen,45.0
1114.2,infer,180.0
1114.2005,idle_listen,45.0
1114.3,infer,180.0
1114.3005,idle_listen,45.0
1114.4,infer,180.0
1114.4005,idle_listen,45.0
1114.5,infer,180.0
1114.5005,idle_listen,45.0
1114.6,infer,180.0
1114.6005,idle_listen,45.0
1114.7,infer,180.0
1114.7005,idle_listen,45.0
1114.8,infer,180.0
1114.8005,idle_listen,45.0
1114.9,infer,180.0
1114.9005,idle_listen,45.0
1115.0,infer,180.0
1115.0005,idle_listen,45.0
1115.1,infer,180.0
1115.1005,idle_listen,45.0
1115.2,infer,180.0
1115.2005,idle_listen,45.0
1115.3,infer,180.0
1115.3005,idle_listen,45.0
1115.4,infer,180.0
1115.4005,idle_listen,45.0
1115.5,infer,180.0
1115.5005,idle_listen,45.0
1115.6,infer,180.0
1115.6005,idle_listen,45.0
1115.7,infer,180.0
1115.7005,idle_listen,45.0
1115.8,infer,180.0
1115.8005,idle_listen,45.0
1115.9,infer,180.0
1115.9005,idle_listen,45.0
1116.0,infer,180.0
1116.0005,idle_listen,45.0
1116.1,infer,180.0
1116.1005,idle_listen,45.0
1116.2,infer,180.0
1116.2005,idle_listen,45.0
1116.3,infer,180.0
1116.3005,idle_listen,45.0
1116.4,infer,180.0
1116.4005,idle_listen,45.0
1116.5,infer,180.0
1116.5005,idle_listen,45.0
1116.6,infer,180.0
1116.6005,idle_listen,45.0
1116.7,infer,180.0
1116.7005,idle_listen,45.0
1116.8,infer,180.0
1116.8005,idle_listen,45.0
1116.9,infer,180.0
1116.9005,idle_listen,45.0
1117.0,infer,180.0
1117.0005,idle_listen,45.0
1117.1,infer,180.0
1117.1005,idle_listen,45.0
1117.2,infer,180.0
1117.2005,idle_listen,45.0
1117.3,infer,180.0
1117.3005,idle_listen,45.0
1117.4,infer,180.0
1117.4005,idle_listen,45.0
1117.5,infer,180.0
1117.5005,idle_listen,45.0
1117.6,infer,180.0
1117.6005,idle_listen,45.0
1117.7,infer,180.0
1117.7005,idle_listen,45.0
1117.8,infer,180.0
1117.8005,idle_listen,45.0
1117.9,infer,180.0
1117.9005,idle_listen,45.0
1118.0,infer,180.0
1118.0005,idle_listen,45.0
1118.1,infer,180.0
1118.1005,idle_listen,45.0
1118.2,infer,180.0
1118.2005,idle_listen,45.0
1118.3,infer,180.0
1118.3005,idle_listen,45.0
1118.4,infer,180.0
1118.4005,idle_listen,45.0
1118.5,infer,180.0
1118.5005,idle_listen,45.0
1118.6,infer,180.0
1118.6005,idle_listen,45.0
1118.7,infer,180.0
1118.7005,idle_listen,45.0
1118.8,infer,180.0
1118.8005,idle_listen,45.0
1118.9,infer,180.0
1118.9005,idle_listen,45.0
1119.0,infer,180.0
1119.0005,idle_listen,45.0
1119.1,infer,180.0
1119.1005,idle_listen,45.0
1119.2,infer,180.0
1119.2005,idle_listen,45.0
1119.3,infer,180.0
1119.3005,idle_listen,45.0
1119.4,infer,180.0
1119.4005,idle_listen,45.0
1119.5,infer,180.0
1119.5005,idle_listen,45.0
1119.6,infer,180.0
1119.6005,idle_listen,45.0
1119.7,infer,180.0
1119.7005,idle_listen,45.0
1119.8,infer,180.0
1119.8005,idle_listen,45.0
1119.9,infer,180.0
1119.9005,idle_listen,45.0
1120.0,infer,180.0
1120.0005,idle_listen,45.0
1120.1,infer,180.0
1120.1005,idle_listen,45.0
1120.2,infer,180.0
1120.2005,idle_listen,45.0
1120.3,infer,180.0
1120.3005,idle_listen,45.0
1120.4,infer,180.0
1120.4005,idle_listen,45.0
1120.5,infer,180.0
1120.5005,idle_listen,45.0
1120.6,infer,180.0
1120.6005,idle_listen,45.0
1120.7,infer,180.0
1120.7005,idle_listen,45.0
1120.8,infer,180.0
1120.8005,idle_listen,45.0
1120.9,infer,180.0
1120.9005,idle_listen,45.0
1121.0,infer,180.0
1121.0005,idle_listen,45.0
1121.1,infer,180.0
1121.1005,idle_listen,45.0
1121.2,infer,180.0
1121.2005,idle_listen,45.0
1121.3,infer,180.0
1121.3005,idle_listen,45.0
1121.4,infer,180.0
1121.4005,idle_listen,45.0
1121.5,infer,180.0
1121.5005,idle_listen,45.0
1121.6,infer,180.0
1121.6005,idle_listen,45.0
1121.7,infer,180.0
1121.7005,idle_listen,45.0
1121.8,infer,180.0
1121.8005,idle_listen,45.0
1121.9,infer,180.0
1121.9005,idle_listen,45.0
1122.0,infer,180.0
1122.0005,idle_listen,45.0
1122.1,infer,180.0
1122.1005,idle_listen,45.0
1122.2,infer,180.0
1122.2005,idle_listen,45.0
1122.3,infer,180.0
1122.3005,idle_listen,45.0
1122.4,infer,180.0
1122.4005,idle_listen,45.0
1122.5,infer,180.0
1122.5005,idle_listen,45.0
1122.6,infer,180.0
1122.6005,idle_listen,45.0
1122.7,infer,180.0
1122.7005,idle_listen,45.0
1122.8,infer,180.0
1122.8005,idle_listen,45.0
1122.9,infer,180.0
1122.9005,idle_listen,45.0
1123.0,infer,180.0
1123.0005,idle_listen,45.0
1123.1,infer,180.0
1123.1005,idle_listen,45.0
1123.2,infer,180.0
1123.2005,idle_listen,45.0
1123.3,infer,180.0
1123.3005,idle_listen,45.0
1123.4,infer,180.0
1123.4005,idle_listen,45.0
1123.5,infer,180.0
1123.5005,idle_listen,45.0
1123.6,infer,180.0
1123.6005,idle_listen,45.0
1123.7,infer,180.0
1123.7005,idle_listen,45.0
1123.8,infer,180.0
1123.8005,idle_listen,45.0
1123.9,infer,180.0
1123.9005,idle_listen,45.0
1124.0,infer,180.0
1124.0005,idle_listen,45.0
1124.1,infer,180.0
1124.1005,idle_listen,45.0
1124.2,infer,180.0
1124.2005,idle_listen,45.0
1124.3,infer,180.0
1124.3005,idle_listen,45.0
1124.4,infer,180.0
1124.4005,idle_listen,45.0
1124.5,infer,180.0
1124.5005,idle_listen,45.0
1124.6,infer,180.0
1124.6005,idle_listen,45.0
1124.7,infer,180.0
1124.7005,idle_listen,45.0
1124.8,infer,180.0
1124.8005,idle_listen,45.0
1124.9,infer,180.0
1124.9005,idle_listen,45.0
1125.0,infer,180.0
1125.0005,idle_listen,45.0
1125.1,infer,180.0
1125.1005,idle_listen,45.0
1125.2,infer,180.0
1125.2005,idle_listen,45.0
1125.3,infer,180.0
1125.3005,idle_listen,45.0
1125.4,infer,180.0
1125.4005,idle_listen,45.0
1125.5,infer,180.0
1125.5005,idle_listen,45.0
1125.6,infer,180.0
1125.6005,idle_listen,45.0
1125.7,infer,180.0
1125.7005,idle_listen,45.0
1125.8,infer,180.0
1125.8005,idle_listen,45.0
1125.9,infer,180.0
1125.9005,idle_listen,45.0
1126.0,infer,180.0
1126.0005,idle_listen,45.0
1126.1,infer,180.0
1126.1005,idle_listen,45.0
1126.2,infer,180.0
1126.2005,idle_listen,45.0
1126.3,infer,180.0
1126.3005,idle_listen,45.0
1126.4,infer,180.0
1126.4005,idle_listen,45.0
1126.5,infer,180.0
1126.5005,idle_listen,45.0
1126.6,infer,180.0
1126.6005,idle_listen,45.0
1126.7,infer,180.0
1126.7005,idle_listen,45.0
1126.8,infer,180.0
1126.8005,idle_listen,45.0
1126.9,infer,180.0
1126.9005,idle_listen,45.0
1127.0,infer,180.0
1127.0005,idle_listen,45.0
1127.1,infer,180.0
1127.1005,idle_listen,45.0
1127.2,infer,180.0
1127.2005,idle_listen,45.0
1127.3,infer,180.0
1127.3005,idle_listen,45.0
1127.4,infer,180.0
1127.4005,idle_listen,45.0
1127.5,infer,180.0
1127.5005,idle_listen,45.0
1127.6,infer,180.0
1127.6005,idle_listen,45.0
1127.7,infer,180.0
1127.7005,idle_listen,45.0
1127.8,infer,180.0
1127.8005,idle_listen,45.0
1127.9,infer,180.0
1127.9005,idle_listen,45.0
1128.0,infer,180.0
1128.0005,idle_listen,45.0
1128.1,infer,180.0
1128.1005,idle_listen,45.0
1128.2,infer,180.0
1128.2005,idle_listen,45.0
1128.3,infer,180.0
1128.3005,idle_listen,45.0
1128.4,infer,180.0
1128.4005,idle_listen,45.0
1128.5,infer,180.0
1128.5005,idle_listen,45.0
1128.6,infer,180.0
1128.6005,idle_listen,45.0
1128.7,infer,180.0
1128.7005,idle_listen,45.0
1128.8,infer,180.0
1128.8005,idle_listen,45.0
1128.9,infer,180.0
1128.9005,idle_listen,45.0
1129.0,infer,180.0
1129.0005,idle_listen,45.0
1129.1,infer,180.0
1129.1005,idle_listen,45.0
1129.2,infer,180.0
1129.2005,idle_listen,45.0
1129.3,infer,180.0
1129.3005,idle_listen,45.0
1129.4,infer,180.0
1129.4005,idle_listen,45.0
1129.5,infer,180.0
1129.5005,idle_listen,45.0
1129.6,infer,180.0
1129.6005,idle_listen,45.0
1129.7,infer,180.0
1129.7005,idle_listen,45.0
1129.8,infer,180.0
1129.8005,idle_listen,45.0
1129.9,infer,180.0
1129.9005,idle_listen,45.0
1130.0,infer,180.0
1130.0005,idle_listen,45.0
1130.1,infer,180.0
1130.1005,idle_listen,45.0
1130.2,infer,180.0
1130.2005,idle_listen,45.0
1130.3,infer,180.0
1130.3005,idle_listen,45.0
1130.4,infer,180.0
1130.4005,idle_listen,45.0
1130.5,infer,180.0
1130.5005,idle_listen,45.0
1130.6,infer,180.0
1130.6005,idle_listen,45.0
1130.7,infer,180.0
1130.7005,idle_listen,45.0
1130.8,infer,180.0
1130.8005,idle_listen,45.0
1130.9,infer,180.0
1130.9005,idle_listen,45.0
1131.0,infer,180.0
1131.0005,idle_listen,45.0
1131.1,infer,180.0
1131.1005,idle_listen,45.0
1131.2,infer,180.0
1131.2005,idle_listen,45.0
1131.3,infer,180.0
1131.3005,idle_listen,45.0
1131.4,infer,180.0
1131.4005,idle_listen,45.0
